# units=S/m
# energy_eV xx_real xx_imag xy_real xy_imag xz_real xz_imag yx_real yx_imag yy_real yy_imag yz_real yz_imag zx_real zx_imag zy_real zy_imag zz_real zz_imag
0.00000000000000e+00 1.21847517612334e+07 0.00000000000000e+00 -5.75220240505770e+04 0.00000000000000e+00 -4.13787294520901e+03 0.00000000000000e+00 6.00077642941645e+04 0.00000000000000e+00 1.22001607429593e+07 0.00000000000000e+00 8.56528159029182e+03 0.00000000000000e+00 -2.65920606053055e+03 0.00000000000000e+00 6.70986907983629e+03 0.00000000000000e+00 1.21579214425661e+07 0.00000000000000e+00
2.00000000000000e-02 1.05347851073819e+07 4.10816203041846e+06 -5.82858723534580e+04 1.51701981765275e+03 -4.17521749705295e+03 -1.13868373759048e+02 6.00458742820938e+04 5.24311359972864e+01 1.05480826522892e+07 4.11344361555906e+06 7.06559526174431e+03 3.76722124308620e+03 -2.68432994335240e+03 2.16589762488311e+02 5.20356816886909e+03 3.33806628251970e+03 1.05182901759558e+07 4.08476521336497e+06
4.00000000000000e-02 7.52637907394408e+06 5.79770961914127e+06 -6.05377709810887e+04 2.43163183448444e+03 -4.47011159674424e+03 -2.16442184293113e+02 6.08214648894767e+04 -3.56326307478609e+02 7.53581834154580e+06 5.80517994965895e+06 4.08746452376447e+03 5.42998080540239e+03 -3.00404941866746e+03 5.51642065966307e+02 2.27730056147701e+03 4.45027309323378e+03 7.53070977358703e+06 5.76583934442476e+06
6.00000000000000e-02 5.15804299620183e+06 5.83657593494571e+06 -6.41925517830611e+04 1.74241256972876e+03 -5.08786024562046e+03 -7.51317467417679e+02 6.31739862257924e+04 -2.26949933300931e+02 5.16443213640279e+06 5.84410531775511e+06 1.31711147306217e+03 5.24728579372499e+03 -3.85069602715384e+03 5.87431110389277e+02 -1.83401658457850e+02 3.57576264484125e+03 5.18077881533802e+06 5.81018680758509e+06
8.00000000000000e-02 3.63488893738809e+06 5.34141615128154e+06 -6.76852992081310e+04 -1.71787304479694e+03 -5.35397550690110e+03 -2.10750435503770e+03 6.61205112965417e+04 2.01077663978160e+03 3.63933418643119e+06 5.34829357482122e+06 -4.94741002995711e+02 3.83680987597300e+03 -4.76972810712242e+03 -2.68756682711792e+02 -1.19271150058076e+03 1.58950733350232e+03 3.66739529631385e+06 5.32809812441088e+06
1.00000000000000e-01 2.66694958478338e+06 4.77118733589500e+06 -6.88492615715841e+04 -6.78099256551699e+03 -4.45093450178496e+03 -3.53329909924732e+03 6.77772702045668e+04 5.91035201473965e+03 2.67020274873377e+06 4.77733556696866e+06 -8.56545801447563e+02 2.16626876027553e+03 -4.79219107211566e+03 -1.73678274992501e+03 -4.65046446687285e+02 -2.09779037683432e+01 2.69949544478059e+06 4.77141387516587e+06
1.20000000000000e-01 2.02424773211889e+06 4.24478285417568e+06 -6.78145323016050e+04 -1.11369806229918e+04 -2.94349370988203e+03 -3.95667217448308e+03 6.77777112690512e+04 9.97251112543599e+03 2.02673732285553e+06 4.25028563071928e+06 -3.43028842731724e+02 1.29371744336572e+03 -3.88162105817543e+03 -2.72552481626863e+03 7.56798165745095e+02 -2.53994785767974e+02 2.05055045997700e+06 4.25285491501435e+06
1.40000000000000e-01 1.58426933980924e+06 3.77913181260096e+06 -6.64954427864175e+04 -1.40309374972682e+04 -1.82678906930928e+03 -3.53490940090614e+03 6.71138534285112e+04 1.33235496531890e+04 1.58628457247261e+06 3.78410898857112e+06 7.81958355875027e+01 1.21557690057213e+03 -2.90038556411069e+03 -2.90321179481729e+03 1.40230674582247e+03 3.55902649451465e+02 1.60495178376642e+06 3.78892185997620e+06
1.60000000000000e-01 1.28145390552718e+06 3.37499644725480e+06 -6.59870673194368e+04 -1.70517694693431e+04 -1.32991534684974e+03 -2.92355711233584e+03 6.66661268009170e+04 1.68519576037646e+04 1.28317088594859e+06 3.37964555229910e+06 2.07889593405589e+01 1.33711395130228e+03 -2.32807412649601e+03 -2.71070493971694e+03 1.32201612328640e+03 1.04724529610736e+03 1.29954545087522e+06 3.38457721627244e+06
1.80000000000000e-01 1.07424245520254e+06 3.03231156755399e+06 -6.47714268379347e+04 -2.16209840037426e+04 -1.20014528987811e+03 -2.49772184916439e+03 6.52964258287563e+04 2.16366558561485e+04 1.07558920028370e+06 3.03687621442251e+06 -2.44446110376180e+02 1.18550043355816e+03 -2.08361027020681e+03 -2.59615820355274e+03 8.65625628969958e+02 1.37541494034673e+03 1.09188255767388e+06 3.04257236015351e+06
