#### WannierNLQG band structure
# energy_reference_E_ref_eV = -2.50000000000000000e+00
# energy_convention = ascending_eigenvalues_minus_E_ref
# energy_unit = eV
# distance_A^-1 k1_fractional k2_fractional k3_fractional band_1_minus_E_ref_eV band_2_minus_E_ref_eV band_3_minus_E_ref_eV band_4_minus_E_ref_eV band_5_minus_E_ref_eV band_6_minus_E_ref_eV band_7_minus_E_ref_eV band_8_minus_E_ref_eV band_9_minus_E_ref_eV band_10_minus_E_ref_eV band_11_minus_E_ref_eV band_12_minus_E_ref_eV band_13_minus_E_ref_eV band_14_minus_E_ref_eV band_15_minus_E_ref_eV band_16_minus_E_ref_eV band_17_minus_E_ref_eV band_18_minus_E_ref_eV band_19_minus_E_ref_eV band_20_minus_E_ref_eV band_21_minus_E_ref_eV band_22_minus_E_ref_eV band_23_minus_E_ref_eV band_24_minus_E_ref_eV band_25_minus_E_ref_eV band_26_minus_E_ref_eV band_27_minus_E_ref_eV band_28_minus_E_ref_eV band_29_minus_E_ref_eV band_30_minus_E_ref_eV band_31_minus_E_ref_eV band_32_minus_E_ref_eV
1.725637665057699e-01 1.000000000000000e-01 0.000000000000000e+00 0.000000000000000e+00 -1.461237467595317e+01 -1.461172093336688e+01 -1.302004830059981e+01 -1.301789799310898e+01 -8.429728882188062e+00 -8.426309425677717e+00 -5.874202759003374e+00 -5.872789063173540e+00 -4.875022218350376e+00 -4.874265785800487e+00 -4.158165572652345e+00 -4.121775712974392e+00 -3.712715598666010e+00 -3.668743467903930e+00 -2.549423122291227e+00 -2.497251785931246e+00 -2.069690547623370e+00 -2.005843779156825e+00 -8.876307745820364e-01 -8.846632819246079e-01 1.119387284860067e+00 1.120180170131303e+00 2.525840287627320e+00 2.583593952580123e+00 2.607114404871891e+00 2.645074312265126e+00 3.320908096693203e+00 3.452642583963902e+00 4.518523015469389e+00 4.541296640133270e+00 4.962316233967627e+00 5.030168912180523e+00
1.898201431563469e-01 1.100000000000000e-01 0.000000000000000e+00 0.000000000000000e+00 -1.459626777211403e+01 -1.459555544979645e+01 -1.301170655435987e+01 -1.300935832510438e+01 -8.441306710831505e+00 -8.437577362867721e+00 -5.910375728335721e+00 -5.908801658968965e+00 -4.860437619111171e+00 -4.859530106235418e+00 -4.158718441844177e+00 -4.117122621423182e+00 -3.741616791297164e+00 -3.691922869048539e+00 -2.580361952769924e+00 -2.530663892147943e+00 -2.052504366330014e+00 -1.990391934043214e+00 -8.972683241233841e-01 -8.940699020341016e-01 1.137155524544307e+00 1.138116150128175e+00 2.471860133229630e+00 2.590300443029585e+00 2.656999276629222e+00 2.684800480174443e+00 3.310126508129315e+00 3.441625691146682e+00 4.526112281897079e+00 4.550443288773994e+00 4.895063327304097e+00 4.971620617307686e+00
2.070765198069238e-01 1.200000000000000e-01 0.000000000000000e+00 0.000000000000000e+00 -1.457866020970023e+01 -1.457788448428913e+01 -1.300273245791681e+01 -1.300018868668782e+01 -8.453940758739774e+00 -8.449934854529971e+00 -5.950174830502363e+00 -5.948435845956972e+00 -4.844521081027101e+00 -4.843447806762901e+00 -4.161516187298970e+00 -4.114921009171438e+00 -3.767620287465602e+00 -3.712395002515885e+00 -2.610617511558633e+00 -2.563341069611345e+00 -2.035407857771279e+00 -1.975094988093097e+00 -9.080119778047404e-01 -9.046079055939615e-01 1.156520873302671e+00 1.157686363464071e+00 2.409330862517844e+00 2.524864077235630e+00 2.731408945526981e+00 2.764512670029771e+00 3.303499451851966e+00 3.431560307151539e+00 4.533875343961622e+00 4.559312189096353e+00 4.827486891947524e+00 4.912816497873377e+00
2.243328964575008e-01 1.300000000000000e-01 0.000000000000000e+00 0.000000000000000e+00 -1.455956078391063e+01 -1.455871606108846e+01 -1.299318280420440e+01 -1.299044545736287e+01 -8.467628793035104e+00 -8.463374045289173e+00 -5.993577261322070e+00 -5.991671864093934e+00 -4.827292688871454e+00 -4.826039229997803e+00 -4.167136609150213e+00 -4.116326158738418e+00 -3.789015279471960e+00 -3.729060569661370e+00 -2.639890391999505e+00 -2.594969791956077e+00 -2.018391966408711e+00 -1.959922607717218e+00 -9.198991622604233e-01 -9.163125801782281e-01 1.177462181898161e+00 1.178878986094651e+00 2.339933748272925e+00 2.450837173486579e+00 2.804960258697080e+00 2.843970579339973e+00 3.297916935430634e+00 3.420525622934543e+00 4.542029359484669e+00 4.567605062401801e+00 4.761320087557689e+00 4.855040954937243e+00
2.415892731080778e-01 1.400000000000000e-01 0.000000000000000e+00 0.000000000000000e+00 -1.453898455343558e+01 -1.453806616361334e+01 -1.298312702154149e+01 -1.298019860384288e+01 -8.482377244913470e+00 -8.477892062963740e+00 -6.040530688623484e+00 -6.038461251097068e+00 -4.808775242119151e+00 -4.807327582163463e+00 -4.175985110523351e+00 -4.122399079496402e+00 -3.804207190248285e+00 -3.741018153279763e+00 -2.667909224059214e+00 -2.625270234061640e+00 -2.001455435861770e+00 -1.944852163418599e+00 -9.329683446896815e-01 -9.292170541882756e-01 1.199963257758956e+00 1.201690280452057e+00 2.265182556347790e+00 2.370640646211463e+00 2.874721905639767e+00 2.920360021440438e+00 3.290596068196756e+00 3.406710530297893e+00 4.550636971488600e+00 4.573867611524587e+00 4.699446497343455e+00 4.799686255992350e+00
2.588456497586548e-01 1.500000000000000e-01 0.000000000000000e+00 0.000000000000000e+00 -1.451695490390657e+01 -1.451596129651066e+01 -1.297264631281381e+01 -1.296953098525957e+01 -8.498194134198313e+00 -8.493486504767313e+00 -6.090953819349421e+00 -6.088726772955914e+00 -4.788995385861498e+00 -4.787340029350471e+00 -4.188167970906004e+00 -4.133687503619289e+00 -3.812163639212874e+00 -3.747706972783555e+00 -2.694439260183242e+00 -2.654003331046008e+00 -1.984605217522474e+00 -1.929870048572705e+00 -9.472588393300070e-01 -9.433526890961810e-01 1.224008378636747e+00 1.226122535627677e+00 2.186489022511114e+00 2.286249351885906e+00 2.937279950414991e+00 2.990262340206290e+00 3.279381795944979e+00 3.388622351182483e+00 4.559564424173402e+00 4.572009913924028e+00 4.649313361105264e+00 4.748130675942477e+00
2.761020264092318e-01 1.600000000000000e-01 0.000000000000000e+00 0.000000000000000e+00 -1.449350385854300e+01 -1.449243831498067e+01 -1.296183124582527e+01 -1.295853574358528e+01 -8.515078433391405e+00 -8.510147550250846e+00 -6.144739014750053e+00 -6.142364396904972e+00 -4.767984737111511e+00 -4.766108702432722e+00 -4.203433745939824e+00 -4.149913027358005e+00 -3.812747950580354e+00 -3.748978756475196e+00 -2.719287092234565e+00 -2.680974306284029e+00 -1.967860104116416e+00 -1.914977256243722e+00 -9.628091468732545e-01 -9.587486556013647e-01 1.249573173642260e+00 1.252179259382388e+00 2.105119690049689e+00 2.199232588041013e+00 2.989029298436015e+00 3.049860163074429e+00 3.262796865488902e+00 3.365176612157607e+00 4.546844979369148e+00 4.568481804830167e+00 4.627232332546900e+00 4.701485268008060e+00
2.933584030598088e-01 1.700000000000000e-01 0.000000000000000e+00 0.000000000000000e+00 -1.446866996123600e+01 -1.446754106045423e+01 -1.295077844383921e+01 -1.294731249868541e+01 -8.533008412679115e+00 -8.527848504030006e+00 -6.201755908023420e+00 -6.199246423406148e+00 -4.745780627843382e+00 -4.743671266863312e+00 -4.221219820269529e+00 -4.170060656968757e+00 -3.806638033402350e+00 -3.745057671795496e+00 -2.742302101979076e+00 -2.706033332358980e+00 -1.951255925781738e+00 -1.900196955594308e+00 -9.796539569330958e-01 -9.754305871686331e-01 1.276609888328335e+00 1.279857932452175e+00 2.022195698307836e+00 2.110833705849096e+00 3.026692426311954e+00 3.095400765338818e+00 3.239981876770917e+00 3.335704531118070e+00 4.505547282589417e+00 4.576862897469944e+00 4.626641598601128e+00 4.660228534528672e+00
3.106147797103858e-01 1.800000000000000e-01 0.000000000000000e+00 0.000000000000000e+00 -1.444249397438195e+01 -1.444131461036114e+01 -1.293958729929789e+01 -1.293596344987619e+01 -8.551931853707055e+00 -8.546537089984403e+00 -6.261855038135101e+00 -6.259224891071144e+00 -4.722426340401095e+00 -4.720070976672512e+00 -4.240775185861096e+00 -4.192782676986390e+00 -3.794916910659113e+00 -3.736415331762791e+00 -2.763375831150023e+00 -2.729074472132352e+00 -1.934850288136364e+00 -1.885581293868114e+00 -9.978205401662419e-01 -9.934186754280039e-01 1.305023588318600e+00 1.309140790354917e+00 1.938726625980175e+00 2.022059067190839e+00 3.047912020781881e+00 3.123860356740249e+00 3.210600884480684e+00 3.299916131649949e+00 4.464526009181332e+00 4.584032761242051e+00 4.623620410351835e+00 4.631004913362734e+00
3.278711563609628e-01 1.900000000000000e-01 0.000000000000000e+00 0.000000000000000e+00 -1.441501367912690e+01 -1.441379895751579e+01 -1.292835762739634e+01 -1.292459050106114e+01 -8.571760420410541e+00 -8.566129581321020e+00 -6.324870871687367e+00 -6.322134642217797e+00 -4.697971030024202e+00 -4.695356429811398e+00 -4.261292628086897e+00 -4.216772911256131e+00 -3.778681829277227e+00 -3.723628845268234e+00 -2.782440524127519e+00 -2.750034048552353e+00 -1.918725277285411e+00 -1.871215168808362e+00 -1.017325558430995e+00 -1.012725832742237e+00 1.334627940860206e+00 1.339983497995469e+00 1.855675542152247e+00 1.933755854821710e+00 3.051702218028833e+00 3.133612148378076e+00 3.174740121138695e+00 3.257846036578041e+00 4.427365805611747e+00 4.587361804228863e+00 4.592236525023438e+00 4.634606441582643e+00
