# units=S/m
# energy_eV xx_real xx_imag xy_real xy_imag xz_real xz_imag yx_real yx_imag yy_real yy_imag yz_real yz_imag zx_real zx_imag zy_real zy_imag zz_real zz_imag
2.00000000000000e-01 3.52564899349155e-10 1.39057670735834e-10 -6.01811367146997e+04 -2.51627580633829e+04 1.03870038551405e+02 -3.23220829251859e+01 6.01811367146998e+04 2.51627580633830e+04 4.80495183536143e-10 1.13422739398805e-10 -3.46874854385996e+01 -8.87595421771636e+01 -1.03870038551115e+02 3.23220829252012e+01 3.46874854389843e+01 8.87595421771961e+01 1.82014918943758e-10 9.51022281061357e-11
2.20000000000000e-01 3.55356251941419e-10 1.40408883837959e-10 -5.44894917172516e+04 -2.62697174232674e+04 9.79723726782443e+01 6.48305164080728e+01 5.44894917172517e+04 2.62697174232675e+04 4.86058001479835e-10 1.06399999916459e-10 7.35909423175819e-01 -8.53266731987513e+01 -9.79723726779409e+01 -6.48305164080467e+01 -7.35909422774827e-01 8.53266731987803e+01 2.03215218801271e-10 7.13320485602440e-11
2.40000000000000e-01 3.33904934199514e-10 1.34333134790612e-10 -5.07170718640073e+04 -2.43532756512632e+04 2.45335697514283e+01 9.78953533122285e+01 5.07170718640075e+04 2.43532756512632e+04 4.78495687626177e-10 9.68542665896253e-11 1.26506674215473e+01 -8.58121830251850e+01 -2.45335697511142e+01 -9.78953533121905e+01 -1.26506674211203e+01 8.58121830252185e+01 2.05896069374468e-10 5.49313845653454e-11
2.60000000000000e-01 3.16048721339244e-10 1.02737754128982e-10 -4.98042943044463e+04 -2.26420249747737e+04 -2.21484787773681e+01 7.63244753088916e+01 4.98042943044465e+04 2.26420249747737e+04 4.73112202158935e-10 7.45983856317172e-11 4.98344090706134e+01 -1.03264338277222e+02 2.21484787776887e+01 -7.63244753088334e+01 -4.98344090701670e+01 1.03264338277274e+02 2.04681673099627e-10 2.40081166896304e-11
2.80000000000000e-01 3.20873096446127e-10 6.34529944797547e-11 -4.95036753502833e+04 -2.28631518567537e+04 -3.76934326763334e+01 4.72545840142085e+01 4.95036753502835e+04 2.28631518567538e+04 4.79967769235148e-10 4.97356266411847e-11 1.18962930957793e+02 -7.26296070532207e+01 3.76934326766539e+01 -4.72545840141265e+01 -1.18962930957336e+02 7.26296070532970e+01 2.20776104885970e-10 -1.46210538184695e-11
3.00000000000000e-01 3.45764897726201e-10 3.35229564238545e-11 -4.77735149667798e+04 -2.35413894899993e+04 -3.10051646435794e+01 3.29960397643870e+01 4.77735149667800e+04 2.35413894899994e+04 4.96510526860233e-10 3.01300173306424e-11 1.29880095438352e+02 1.48614942648172e+01 3.10051646438876e+01 -3.29960397642864e+01 -1.29880095437897e+02 -1.48614942647163e+01 2.57742058784999e-10 -3.94296816942994e-11
3.20000000000000e-01 3.78838477813405e-10 2.31368109211748e-11 -4.58514412126421e+04 -2.26245397184729e+04 -3.99675552264990e+01 3.89279669789089e+01 4.58514412126423e+04 2.26245397184731e+04 5.17963012128182e-10 2.03026730712611e-11 7.83520119364321e+01 5.24532929746112e+01 3.99675552268014e+01 -3.89279669788022e+01 -7.83520119359818e+01 -5.24532929744995e+01 2.93929245964476e-10 -3.71193023850048e-11
3.40000000000000e-01 4.07104387531787e-10 2.85213223098207e-11 -4.56676447087287e+04 -2.13445688617788e+04 -6.28348763806061e+01 2.10505174047839e+01 4.56676447087288e+04 2.13445688617789e+04 5.37486557261298e-10 1.88339218801278e-11 5.60482101314410e+01 4.87729803751891e+01 6.28348763809082e+01 -2.10505174046698e+01 -5.60482101309848e+01 -4.87729803750630e+01 3.12631024745990e-10 -2.43784613330916e-11
3.60000000000000e-01 4.26197955711058e-10 4.48455771804849e-11 -4.63089501109343e+04 -2.14513575989263e+04 -6.35586433714519e+01 -1.12968551079541e+01 4.63089501109345e+04 2.14513575989264e+04 5.53213455124615e-10 2.30140000097102e-11 5.37245489599113e+01 5.76918973019001e+01 6.35586433717607e+01 1.12968551080952e+01 -5.37245489594485e+01 -5.76918973017482e+01 3.21646657525805e-10 -1.29678300007217e-11
3.80000000000000e-01 4.27702296050745e-10 6.29783602709310e-11 -4.62615789620021e+04 -2.27977275907514e+04 -4.42594137255692e+01 -3.64642961209421e+01 4.62615789620022e+04 2.27977275907515e+04 5.59731554176793e-10 2.81070676555212e-11 4.39281782633143e+01 8.68775030283509e+01 4.42594137258648e+01 3.64642961211193e+01 -4.39281782628596e+01 -8.68775030281658e+01 3.21690761934427e-10 -1.43533055186146e-12
4.00000000000000e-01 4.21852860106813e-10 6.35502259208905e-11 -4.47786418620280e+04 -2.42406879488954e+04 -1.56607862463118e+01 -4.44292868143333e+01 4.47786418620281e+04 2.42406879488955e+04 5.63775557785204e-10 1.95005329605872e-11 -1.84435107081342e+00 1.18048098511215e+02 1.56607862465857e+01 4.44292868145384e+01 1.84435107125179e+00 -1.18048098510999e+02 3.12774395215435e-10 -7.42767810814812e-13
4.20000000000000e-01 4.32856600268300e-10 5.53395391506607e-11 -4.23545741071765e+04 -2.44450426527105e+04 1.58029413923059e+01 -3.66539283212801e+01 4.23545741071766e+04 2.44450426527106e+04 5.88380072161107e-10 4.04287097965414e-12 -7.91943318954824e+01 1.04839775675353e+02 -1.58029413920744e+01 3.66539283215043e+01 7.91943318958952e+01 -1.04839775675105e+02 3.12275486597330e-10 -1.20416601755156e-11
