# units=S/m
# energy_eV xx_real xx_imag xy_real xy_imag xz_real xz_imag yx_real yx_imag yy_real yy_imag yz_real yz_imag zx_real zx_imag zy_real zy_imag zz_real zz_imag
0.00000000000000e+00 7.40301242726973e-10 0.00000000000000e+00 -5.87648941723701e+04 0.00000000000000e+00 -7.39333442338952e+02 0.00000000000000e+00 5.87648941723708e+04 0.00000000000000e+00 8.60581901174778e-10 0.00000000000000e+00 9.27706255227152e+02 0.00000000000000e+00 7.39333442339447e+02 0.00000000000000e+00 -9.27706255226389e+02 0.00000000000000e+00 1.21950892498890e-09 0.00000000000000e+00
2.00000000000000e-02 7.39636211630711e-10 5.83816745954636e-11 -5.91658733177754e+04 7.32294340827528e+02 -7.45443776850102e+02 -1.65229068123847e+02 5.91658733177761e+04 -7.32294340827383e+02 8.58041966058801e-10 6.60764498919184e-11 9.31013546438535e+02 2.14577480283274e+02 7.45443776850598e+02 1.65229068123922e+02 -9.31013546437784e+02 -2.14577480283167e+02 1.20341410731147e-09 2.17585566489213e-10
4.00000000000000e-02 7.31846064105682e-10 1.26137348920392e-10 -6.06796179352824e+04 1.39397907098115e+03 -7.33031089037759e+02 -3.84042125130015e+02 6.06796179352830e+04 -1.39397907098084e+03 8.42296968585707e-10 1.41993458974124e-10 9.05081981143655e+02 4.89853856084560e+02 7.33031089038221e+02 3.84042125130175e+02 -9.05081981142946e+02 -4.89853856084333e+02 1.12639010298072e-09 4.58630124896009e-10
6.00000000000000e-02 7.01809556997982e-10 2.02779977289074e-10 -6.36832690044261e+04 9.84681251515210e+02 -6.18582109233248e+02 -6.69374288903072e+02 6.36832690044266e+04 -9.84681251514743e+02 7.93937210397446e-10 2.21121005221673e-10 7.50256565760027e+02 8.35761574442398e+02 6.18582109233618e+02 6.69374288903298e+02 -7.50256565759426e+02 -8.35761574442070e+02 9.31718626256457e-10 6.80287402771888e-10
8.00000000000000e-02 6.38129848901564e-10 2.71058555967347e-10 -6.69029052523364e+04 -1.86432484228905e+03 -2.92123699889339e+02 -9.19373836162942e+02 6.69029052523367e+04 1.86432484228957e+03 7.09007527267538e-10 2.73073534219683e-10 3.48985248792552e+02 1.12365127123493e+03 2.92123699889602e+02 9.19373836163154e+02 -3.48985248792106e+02 -1.12365127123458e+03 6.48875168457656e-10 7.78342681486407e-10
1.00000000000000e-01 5.48684531537291e-10 3.05559847840033e-10 -6.83132658880756e+04 -6.34567229012832e+03 1.70628285165291e+02 -8.98258174661229e+02 6.83132658880758e+04 6.34567229012876e+03 6.16617662153442e-10 2.76828184048035e-10 -1.95749677379967e+02 1.09362333202180e+03 -1.70628285165082e+02 8.98258174661388e+02 1.95749677380313e+02 -1.09362333202151e+03 3.83357216697243e-10 7.39409871610107e-10
1.20000000000000e-01 4.62550934296198e-10 2.97802894029344e-10 -6.77961217853282e+04 -1.05547458742140e+04 4.69063674146985e+02 -6.15573679107475e+02 6.77961217853283e+04 1.05547458742143e+04 5.47810457157189e-10 2.45976836315435e-10 -5.49913504238149e+02 7.73856114566560e+02 -4.69063674146796e+02 6.15573679107584e+02 5.49913504238440e+02 -7.73856114566340e+02 1.93335796615730e-10 6.09675491198012e-10
1.40000000000000e-01 3.98200093479875e-10 2.62342950016748e-10 -6.68046481074645e+04 -1.36772435752288e+04 5.36798247400885e+02 -3.15848803044770e+02 6.68046481074645e+04 1.36772435752290e+04 5.06401878611186e-10 2.03556333447484e-10 -6.62055455117229e+02 4.29837125560115e+02 -5.36798247400691e+02 3.15848803044840e+02 6.62055455117502e+02 -4.29837125559966e+02 9.80957209943277e-11 4.53693573508974e-10
1.60000000000000e-01 3.63758017543478e-10 2.14365756977165e-10 -6.63265970601770e+04 -1.69518635365538e+04 4.99079389823285e+02 -1.06426086309399e+02 6.63265970601771e+04 1.69518635365539e+04 4.89054093589216e-10 1.60954407181913e-10 -6.50613581972661e+02 1.44934327597442e+02 -4.99079389823077e+02 1.06426086309442e+02 6.50613581972947e+02 -1.44934327597348e+02 7.19777258322783e-11 3.15487459388135e-10
1.80000000000000e-01 3.57842867211226e-10 1.73739966448064e-10 -6.50339263333456e+04 -2.16288199299458e+04 4.41732490164563e+02 4.92181771941611e+01 6.50339263333457e+04 2.16288199299458e+04 4.89536935704653e-10 1.28672041981112e-10 -5.55035869672866e+02 -9.49572533940262e+01 -4.41732490164337e+02 -4.92181771941342e+01 5.55035869673173e+02 9.49572533940874e+01 8.81932122427929e-11 2.10368002700733e-10
2.00000000000000e-01 3.66421312442994e-10 1.55495194045486e-10 -6.06985743150470e+04 -2.63336936716293e+04 3.48630272334084e+02 1.95946499796141e+02 6.06985743150471e+04 2.63336936716293e+04 4.97484523397073e-10 1.12262382377167e-10 -3.67480009043548e+02 -2.53676428861123e+02 -3.48630272333835e+02 -1.95946499796118e+02 3.67480009043881e+02 2.53676428861164e+02 1.24630451936564e-10 1.43517355652121e-10
2.20000000000000e-01 3.62393954418402e-10 1.60824254790410e-10 -5.43172797253107e+04 -2.74852768680930e+04 1.76888417485163e+02 2.85490178635002e+02 5.43172797253108e+04 2.74852768680930e+04 4.97927932576541e-10 1.10286655502672e-10 -1.71173898359497e+02 -2.64212068346090e+02 -1.76888417484891e+02 -2.85490178634976e+02 1.71173898359855e+02 2.64212068346118e+02 1.56626712873411e-10 1.13759808207747e-10
2.40000000000000e-01 3.31070541714885e-10 1.56507565906225e-10 -5.00907024983539e+04 -2.52312330043537e+04 1.19682761216473e+01 2.46683577490183e+02 5.00907024983541e+04 2.52312330043538e+04 4.83164778767246e-10 1.03949413328226e-10 -7.33859942992005e+01 -2.14841527235253e+02 -1.19682761213705e+01 -2.46683577490146e+02 7.33859942995988e+01 2.14841527235283e+02 1.64312287489031e-10 9.57554180124182e-11
2.60000000000000e-01 3.04736535589491e-10 1.21660741357499e-10 -4.89502993040520e+04 -2.31154556397222e+04 -6.26013915062296e+01 1.58365574383782e+02 4.89502993040522e+04 2.31154556397223e+04 4.71232805821820e-10 8.13778635850347e-11 -7.43553790037148e+00 -1.93630647066678e+02 6.26013915065209e+01 -1.58365574383731e+02 7.43553790079515e+00 1.93630647066731e+02 1.64220984609491e-10 6.37817260990239e-11
2.80000000000000e-01 3.04634277696962e-10 7.83294200582162e-11 -4.86086452733734e+04 -2.28489254661679e+04 -7.81894049285671e+01 8.43654925841170e+01 4.86086452733737e+04 2.28489254661680e+04 4.73282049660111e-10 5.54916151995722e-11 7.48361850706107e+01 -1.44861968621982e+02 7.81894049288658e+01 -8.43654925840410e+01 -7.48361850701731e+01 1.44861968622064e+02 1.78197410293820e-10 2.40725445253999e-11
3.00000000000000e-01 3.25173640576890e-10 4.44733928658895e-11 -4.71919244935754e+04 -2.30937638762161e+04 -5.93642308974985e+01 4.13709194432611e+01 4.71919244935757e+04 2.30937638762162e+04 4.84401240729673e-10 3.38978065155337e-11 9.70551022113127e+01 -4.74234155236189e+01 5.93642308977889e+01 -4.13709194431653e+01 -9.70551022108810e+01 4.74234155237281e+01 2.09832882624568e-10 -5.15027573046729e-12
3.20000000000000e-01 3.55591202051258e-10 2.79765067063494e-11 -4.57430987391793e+04 -2.21664600681075e+04 -4.93500323774594e+01 3.58960649463830e+01 4.57430987391795e+04 2.21664600681076e+04 5.01994050760569e-10 1.86304893942360e-11 5.41764783904478e+01 -1.57285556218421e+00 4.93500323777348e+01 -3.58960649462815e+01 -5.41764783900275e+01 1.57285556230648e+00 2.43221322935413e-10 -1.26549836818636e-11
