# units=S/m
# energy_eV xx_real xx_imag xy_real xy_imag xz_real xz_imag yx_real yx_imag yy_real yy_imag yz_real yz_imag zx_real zx_imag zy_real zy_imag zz_real zz_imag
4.80000000000000e-01 4.48306464624076e+05 1.03738689553554e+06 -4.22159471739073e+04 -1.96642042369540e+04 3.47976510615916e+02 -1.59140475500728e+03 4.23874488146274e+04 2.00061627179186e+04 4.48344565539215e+05 1.03839505025638e+06 6.06583561090507e+02 6.40805894473150e+02 5.71347233132467e+02 -1.71395440218334e+03 4.75268273304514e+02 8.20437540368317e+02 4.47999027608079e+05 1.04270472746869e+06
5.00000000000000e-01 4.47946066470693e+05 9.85307253818487e+05 -4.34752711273410e+04 -2.16261759487246e+04 1.39090559843988e+02 -1.30521623302458e+03 4.34696428038078e+04 2.19024150014539e+04 4.48288199915624e+05 9.86345519908683e+05 4.14552464349543e+02 6.60108180808858e+02 4.13018479308877e+02 -1.28750699294848e+03 2.32879400456503e+02 7.33241023492552e+02 4.49912345677256e+05 9.90536528060937e+05
5.20000000000000e-01 4.50570080075308e+05 9.40890687460978e+05 -4.23494795575082e+04 -2.39695296488162e+04 -8.65685849022403e+01 -1.39312091715166e+03 4.22326983042451e+04 2.40500992145406e+04 4.51001444192516e+05 9.42163346454106e+05 2.85016682281702e+02 5.81628653235640e+02 1.22783618125508e+02 -1.28085994231771e+03 1.09351353418159e+02 5.90505603126372e+02 4.52426366964048e+05 9.48281558216191e+05
5.40000000000000e-01 4.49218620109844e+05 9.04653366270901e+05 -3.97093832835504e+04 -2.45776570528302e+04 2.75329424787343e+01 -1.50256796193074e+03 3.97398981452045e+04 2.43943005749418e+04 4.49490360938793e+05 9.06050978081020e+05 2.79158406712001e+02 4.39839264742384e+02 1.87923987981774e+02 -1.39017624449243e+03 1.01741662937422e+02 4.07251031600782e+02 4.47945582382558e+05 9.12302997311198e+05
5.60000000000000e-01 4.41148227704922e+05 8.68142027536262e+05 -3.77868625401051e+04 -2.30883133080634e+04 1.08996513325640e+02 -1.40491274282973e+03 3.81514094020992e+04 2.28936222872771e+04 4.41291404725368e+05 8.69448372095855e+05 4.17494711789528e+02 3.89357852537656e+02 2.76130621122385e+02 -1.26752482559294e+03 2.49003922862490e+02 2.95636491434139e+02 4.37892805376409e+05 8.72236286585545e+05
5.80000000000000e-01 4.33021888781858e+05 8.27070385034813e+05 -3.77348975038069e+04 -2.12274891629924e+04 1.53996004503647e+02 -1.37469082270002e+03 3.83366032303474e+04 2.13254226820749e+04 4.33166498865299e+05 8.28292811072319e+05 5.32973123522015e+02 5.17144654242169e+02 2.78529722014340e+02 -1.18839854626604e+03 4.20289192738301e+02 3.85903244154804e+02 4.31580534705600e+05 8.27572408314747e+05
6.00000000000000e-01 4.28700983465261e+05 7.84448854302217e+05 -3.86477476172231e+04 -2.03771458224786e+04 2.95540966743969e+02 -1.20176880879899e+03 3.91189973796760e+04 2.08475148148752e+04 4.28845361795355e+05 7.85628210900713e+05 4.96807668420404e+02 6.98071915271379e+02 3.63144049771897e+02 -1.02464377554365e+03 4.18440740603284e+02 5.89933002724786e+02 4.30487470315556e+05 7.83718487709256e+05
6.20000000000000e-01 4.27998498153326e+05 7.41534808093693e+05 -3.93885497604231e+04 -2.01878218987238e+04 1.31690172184494e+02 -8.32727605648750e+02 3.95312749632139e+04 2.07319866239034e+04 4.28167068619488e+05 7.42686873383034e+05 3.32126926018603e+02 8.22158701563647e+02 1.96151713542729e+02 -6.88331892557763e+02 2.27113656149903e+02 7.23442191607337e+02 4.32872172016229e+05 7.41650250777219e+05
6.40000000000000e-01 4.32999398949369e+05 6.98912527842234e+05 -4.02663276913816e+04 -1.99299464457204e+04 -4.19401802793233e+02 -7.80002564085833e+02 4.02364163388048e+04 2.03442892786147e+04 4.33135172207609e+05 7.00080613962624e+05 1.26773878126987e+02 7.88912300010880e+02 -3.19231882654959e+02 -6.14466036747319e+02 -7.38057697804254e+00 6.34529671653907e+02 4.39734089612387e+05 7.01364746400564e+05
6.60000000000000e-01 4.44370986446682e+05 6.59749962856628e+05 -4.19486279901595e+04 -2.02202007170098e+04 -9.56647434269293e+02 -1.34778557707362e+03 4.17872859041057e+04 2.05244191143595e+04 4.44458771803422e+05 6.60848820542604e+05 -1.52217390082730e+01 6.57869092167579e+02 -8.73576970862525e+02 -1.10112910604298e+03 -1.10480402760769e+02 4.17443778698860e+02 4.51295788362642e+05 6.65273060051404e+05
6.80000000000000e-01 4.61960718379410e+05 6.27124227431059e+05 -4.34437399538356e+04 -2.21484467328442e+04 -7.26214178227432e+02 -2.48793776912058e+03 4.31992851603672e+04 2.21078792836971e+04 4.62076410749446e+05 6.28167379745763e+05 -4.27522220100365e+01 3.97733616798131e+02 -7.47925540326332e+02 -2.19695419826681e+03 -3.70509554553262e+01 1.19462448848651e+02 4.66738687936826e+05 6.35283859786816e+05
7.00000000000000e-01 4.81336830687346e+05 6.05938235501767e+05 -4.31657550601318e+04 -2.45567823334309e+04 6.51194767652777e+02 -2.95145530953043e+03 4.33614725838687e+04 2.41626922541930e+04 4.81464925160024e+05 6.06966640983016e+05 2.55911087677160e+02 2.08659453609910e+02 5.32006994009191e+02 -2.71583736059552e+03 3.56196036502688e+02 -3.43303423015739e+01 4.82436913274935e+05 6.14124766942422e+05
7.20000000000000e-01 4.95092903309816e+05 5.93385510220035e+05 -4.21907667636892e+04 -2.56684494038570e+04 1.73161695371793e+03 -2.05138604819852e+03 4.29829619951807e+04 2.56236515162534e+04 4.95235464909248e+05 5.94399076474390e+05 5.93567083664012e+02 4.71770804161396e+02 1.58652054753013e+03 -1.88607257454914e+03 7.44533911446717e+02 2.90306417145783e+02 4.94246819395470e+05 5.98461009181890e+05
7.40000000000000e-01 5.02648795953750e+05 5.85097744170713e+05 -4.21716604126958e+04 -2.64836001438286e+04 1.67847255634951e+03 -9.88898690587846e+02 4.28848798118567e+04 2.71378828013098e+04 5.02792447768440e+05 5.86143769973494e+05 4.56354472094541e+02 9.15872392826237e+02 1.52007794973785e+03 -8.88094150397102e+02 6.34066615911972e+02 8.15577442736618e+02 5.03566457489564e+05 5.87477050160730e+05
7.60000000000000e-01 5.00968789749011e+05 5.78660951379414e+05 -4.19810070695478e+04 -2.84428260748034e+04 1.27524231402068e+03 -5.64129953089903e+02 4.21397671071043e+04 2.93077196194483e+04 5.01020164293927e+05 5.79714095277534e+05 6.16883598651165e+01 9.61962988866682e+02 1.16814096103360e+03 -5.31196700100487e+02 1.79616967141637e+02 9.41204883973787e+02 5.04070844370835e+05 5.81834497294020e+05
7.80000000000000e-01 4.91266140721336e+05 5.63843080103659e+05 -4.04141221166123e+04 -3.02784618498299e+04 1.03887174465470e+03 -3.09806239125627e+02 4.02171755662662e+04 3.09360293876720e+04 4.91262616148678e+05 5.64779449035183e+05 -1.15632146552649e+02 8.09957122512519e+02 9.91298055119332e+02 -2.45695976207854e+02 -6.70918733600798e+01 7.52415406378279e+02 4.93661405209865e+05 5.67975977453254e+05
8.00000000000000e-01 4.86340919355981e+05 5.38977915261969e+05 -3.84600312534258e+04 -3.10431530656449e+04 6.78204408607713e+02 -9.58278182824809e+01 3.81039727422506e+04 3.14169220274387e+04 4.86402645335005e+05 5.39832010407440e+05 -2.37175262028354e+02 6.60368549944032e+02 6.06743473258174e+02 1.46675159307245e+00 -1.60613740377751e+02 5.50894883535777e+02 4.88731524782002e+05 5.41755065023048e+05
8.20000000000000e-01 4.90560796251914e+05 5.14144596410730e+05 -3.68399458754330e+04 -3.11725135258987e+04 3.02130788918334e+02 -1.46241574197550e+02 3.65261191649923e+04 3.11458854930784e+04 4.90692329001074e+05 5.15012460743358e+05 -2.45285654217736e+02 4.23024039490999e+02 2.05723842254786e+02 -5.58829659529049e+01 -1.07741728841406e+02 3.21803488004963e+02 4.95062124898793e+05 5.16934896739854e+05
8.40000000000000e-01 4.98389469461654e+05 4.95265822461292e+05 -3.53556949940065e+04 -3.10053820328695e+04 1.36408581456794e+02 -3.09035937099734e+02 3.54996590841441e+04 3.06975231329116e+04 4.98503890137829e+05 4.96197208233750e+05 -7.93847767499403e+01 2.55085648451744e+02 6.80327491598082e+00 -2.36015814942975e+02 9.37684049053129e+01 2.16608041488506e+02 5.03527931416591e+05 5.00064930365965e+05
8.60000000000000e-01 5.03835311604587e+05 4.79400937094349e+05 -3.42407255722183e+04 -3.01194777092581e+04 6.66441210157956e+01 -3.16504881551009e+02 3.49661777117352e+04 3.01059653527892e+04 5.03871107669400e+05 4.80314621341807e+05 1.81387097808712e+02 2.72665005567389e+02 -6.97725552363894e+01 -3.11178893958471e+02 3.26436406061484e+02 3.06708416151195e+02 5.08331942439216e+05 4.85064004949264e+05
8.80000000000000e-01 5.09985166574971e+05 4.61127955437346e+05 -3.43070043331034e+04 -2.91141288839387e+04 -2.97531168672942e+02 -3.10330286826918e+02 3.51144155648337e+04 2.97969324792513e+04 5.09995273727044e+05 4.61983643004525e+05 3.05711518755400e+02 5.52658261239240e+02 -3.69653238810629e+02 -3.35126849863736e+02 3.82529363028577e+02 6.05108066018200e+02 5.14534640442943e+05 4.67694862503943e+05
9.00000000000000e-01 5.22600722046681e+05 4.44680804997868e+05 -3.50800508278978e+04 -2.89977638674910e+04 -6.98027619263637e+02 -8.92404169352643e+02 3.53827288433786e+04 3.01718178480339e+04 5.22590323349630e+05 4.45475561564320e+05 8.67908143839430e+01 7.91707875791699e+02 -7.36650905589085e+02 -8.78173218525647e+02 1.22692494497838e+02 8.06636182051635e+02 5.26165197869400e+05 4.52742769699095e+05
