# units=S/m
# energy_eV xx_real xx_imag xy_real xy_imag xz_real xz_imag yx_real yx_imag yy_real yy_imag yz_real yz_imag zx_real zx_imag zy_real zy_imag zz_real zz_imag
2.00000000000000e-01 2.20231784155924e+05 -7.97647872316422e+04 1.08231079718712e+02 -4.56317344760328e+02 -1.43015017781057e+03 -2.19593477666866e+03 1.08231079718650e+02 -4.56317344760356e+02 2.19975861607643e+05 -7.90565071134828e+04 -5.14163601847595e+02 -1.16152988875444e+03 -1.43015017781068e+03 -2.19593477666863e+03 -5.14163601847438e+02 -1.16152988875446e+03 2.40234673117838e+05 -5.28095386119346e+04
2.20000000000000e-01 2.21685409926066e+05 -8.49844240518270e+04 1.28507423122090e+02 -3.57454319058422e+02 -1.26300881268465e+03 -2.15409144537986e+03 1.28507423122020e+02 -3.57454319058421e+02 2.21206806986141e+05 -8.47080294670049e+04 -5.19895117057227e+02 -1.19280074575485e+03 -1.26300881268476e+03 -2.15409144537982e+03 -5.19895117057042e+02 -1.19280074575481e+03 2.37346112949822e+05 -5.73218535961904e+04
2.40000000000000e-01 2.18511468986429e+05 -9.52612515163483e+04 7.52027824788952e+01 -2.51225379854898e+02 -1.09730063165209e+03 -2.12312138993479e+03 7.52027824788152e+01 -2.51225379854904e+02 2.18228481639935e+05 -9.51406404963855e+04 -4.73237899417338e+02 -1.22856782165923e+03 -1.09730063165222e+03 -2.12312138993477e+03 -4.73237899417161e+02 -1.22856782165917e+03 2.30723969134870e+05 -6.93428699831642e+04
2.60000000000000e-01 2.19958228568177e+05 -1.11095451329187e+05 -2.17429586627474e+01 -2.39672929617136e+02 -8.94594157736323e+02 -2.09263261003881e+03 -2.17429586628399e+01 -2.39672929617153e+02 2.19683891009926e+05 -1.10885695648743e+05 -3.74125199589023e+02 -1.27253429871527e+03 -8.94594157736457e+02 -2.09263261003882e+03 -3.74125199588872e+02 -1.27253429871519e+03 2.30296911716745e+05 -8.64165400994473e+04
2.80000000000000e-01 2.28466581566108e+05 -1.23220902470281e+05 -3.45317786285330e+01 -3.14250995095556e+02 -6.46106211624242e+02 -1.97119678927124e+03 -3.45317786286271e+01 -3.14250995095584e+02 2.27975975477851e+05 -1.23067342389796e+05 -2.01094422827042e+02 -1.25769921068732e+03 -6.46106211624370e+02 -1.97119678927127e+03 -2.01094422826906e+02 -1.25769921068722e+03 2.36365502078056e+05 -9.94950428236859e+04
3.00000000000000e-01 2.33271957523498e+05 -1.27650631935958e+05 5.62612631888660e+01 -3.22001114477011e+02 -4.88030505486576e+02 -1.71168033654861e+03 5.62612631887806e+01 -3.22001114477036e+02 2.32778541769736e+05 -1.27911215616444e+05 -6.34025971342117e+01 -1.12725292500461e+03 -4.88030505486701e+02 -1.71168033654865e+03 -6.34025971340855e+01 -1.12725292500452e+03 2.38996249230336e+05 -1.05927564712181e+05
3.20000000000000e-01 2.29521890291639e+05 -1.37086916861360e+05 9.45253005266671e+01 -2.28488811571904e+02 -5.28050446355321e+02 -1.42386808827365e+03 9.45253005265943e+01 -2.28488811571942e+02 2.29481442417240e+05 -1.37443481636576e+05 -5.50748553362992e+01 -9.72292528918399e+02 -5.28050446355439e+02 -1.42386808827369e+03 -5.50748553361855e+01 -9.72292528918294e+02 2.34101832323901e+05 -1.17732277377415e+05
3.40000000000000e-01 2.30188269383861e+05 -1.56812765946119e+05 5.33757991402966e+01 -1.71200934249465e+02 -7.39038312586730e+02 -1.27306425830168e+03 5.33757991402245e+01 -1.71200934249489e+02 2.30341280141066e+05 -1.56866843791641e+05 -1.22411708915832e+02 -9.33905290131434e+02 -7.39038312586842e+02 -1.27306425830174e+03 -1.22411708915727e+02 -9.33905290131318e+02 2.34794312760133e+05 -1.39598479987306e+05
3.60000000000000e-01 2.41190045317858e+05 -1.76983641646089e+05 1.76018174178567e+01 -1.36393063820244e+02 -9.96656583076910e+02 -1.31354994947171e+03 1.76018174177825e+01 -1.36393063820255e+02 2.41253509613969e+05 -1.76769807816952e+05 -1.18390665482768e+02 -9.72359155337719e+02 -9.96656583077021e+02 -1.31354994947176e+03 -1.18390665482656e+02 -9.72359155337579e+02 2.46598179403510e+05 -1.60705949466380e+05
3.80000000000000e-01 2.58503769200934e+05 -1.91351949730610e+05 -7.21445713539704e+01 -1.39975037773305e+02 -1.23315008421512e+03 -1.57891489988399e+03 -7.21445713540553e+01 -1.39975037773317e+02 2.58301601353685e+05 -1.91010832559011e+05 -9.86189562609594e+01 -1.00201371733501e+03 -1.23315008421523e+03 -1.57891489988407e+03 -9.86189562608585e+01 -1.00201371733486e+03 2.64060460779609e+05 -1.74876306907516e+05
4.00000000000000e-01 2.77056056655628e+05 -1.98390137536890e+05 -1.02841680080179e+02 -2.60609611115770e+02 -1.23262818069620e+03 -2.13618941557842e+03 -1.02841680080266e+02 -2.60609611115790e+02 2.76564521944083e+05 -1.98192869711559e+05 -4.16315964300881e+01 -1.13937162023571e+03 -1.23262818069632e+03 -2.13618941557850e+03 -4.16315964300046e+01 -1.13937162023555e+03 2.82135711155780e+05 -1.81685098654899e+05
4.20000000000000e-01 2.93113100998507e+05 -2.00038327120293e+05 2.24412585080060e+01 -3.44524587991821e+02 -6.13780164818221e+02 -2.64226300651860e+03 2.24412585079262e+01 -3.44524587991830e+02 2.92556332929642e+05 -2.00129604086914e+05 2.79222076528702e+02 -1.25598576757242e+03 -6.13780164818344e+02 -2.64226300651872e+03 2.79222076528754e+02 -1.25598576757223e+03 2.97057635498971e+05 -1.82775677767140e+05
